x	y	z	RNA Polymerase III Transcription Termination
226.5	259.5	35.5	1
228	259	35	1
230	259	35	1
231	259	35	1
240	259	35	1
241	259	35	3
242	259	35	1
190	260	35	2
191	260	35	1
215	260	35	2
216	260	35	2
218	260	35	1
220	260	35	1
221	260	35	1
223	260	35	1
224	260	35	1
225	260	35	2
227	260	35	2
228	260	35	1
229	260	35	1
230	260	35	3
231	260	35	1
233	260	35	2
236	260	35	2
237	260	35	1
239	260	35	3
240	260	35	1
241	260	35	2
242	260	35	1
243	260	35	1
189	261	35	2
191	261	35	2
193	261	35	1
194	261	35	1
208	261	35	2
211	261	35	1
212	261	35	1
216	261	35	4
217	261	35	3
218	261	35	1
219	261	35	1
221	261	35	2
224	261	35	1
227	261	35	2
228	261	35	1
230	261	35	2
231	261	35	1
232	261	35	1
233	261	35	2
234	261	35	2
236	261	35	2
237	261	35	1
240	261	35	1
242	261	35	1
244	261	35	2
245	261	35	1
206	262	35	2
207	262	35	2
208	262	35	2
215	262	35	2
218	262	35	3
220	262	35	2
221	262	35	1
222	262	35	2
223	262	35	2
224	262	35	1
226	262	35	3
230	262	35	1
232	262	35	1
233	262	35	3
236	262	35	4
238	262	35	1
239	262	35	2
240	262	35	1
243	262	35	1
245	262	35	1
248	262	35	1
188	263	35	1
190	263	35	1
192	263	35	1
205	263	35	1
208	263	35	2
209	263	35	1
213	263	35	2
214	263	35	1
216	263	35	1
217	263	35	3
218	263	35	1
219	263	35	2
220	263	35	1
221	263	35	1
222	263	35	2
224	263	35	3
225	263	35	1
226	263	35	1
228	263	35	1
230	263	35	4
233	263	35	3
235	263	35	2
237	263	35	1
238	263	35	5
240	263	35	2
241	263	35	1
245	263	35	2
246	263	35	3
247	263	35	1
248	263	35	1
249	263	35	1
250	263	35	1
188	264	35	1
190	264	35	1
191	264	35	1
192	264	35	1
212	264	35	1
213	264	35	1
214	264	35	1
216	264	35	1
218	264	35	1
219	264	35	2
220	264	35	1
221	264	35	2
222	264	35	2
225	264	35	1
227	264	35	3
228	264	35	2
229	264	35	1
233	264	35	1
234	264	35	3
237	264	35	2
242	264	35	1
243	264	35	1
245	264	35	1
248	264	35	5
249	264	35	4
250	264	35	1
178	265	35	1
184	265	35	4
188	265	35	1
190	265	35	1
191	265	35	1
193	265	35	1
194	265	35	4
196	265	35	1
202	265	35	2
204	265	35	1
205	265	35	1
207	265	35	1
208	265	35	1
209	265	35	1
211	265	35	3
212	265	35	1
214	265	35	2
216	265	35	3
217	265	35	1
218	265	35	4
220	265	35	2
223	265	35	1
225	265	35	3
229	265	35	1
231	265	35	1
233	265	35	2
234	265	35	2
238	265	35	1
239	265	35	1
241	265	35	1
242	265	35	1
243	265	35	1
245	265	35	2
249	265	35	3
178	266	35	1
184	266	35	2
187	266	35	2
188	266	35	2
190	266	35	1
191	266	35	1
194	266	35	1
195	266	35	1
197	266	35	1
204	266	35	1
208	266	35	1
210	266	35	2
211	266	35	3
214	266	35	1
220	266	35	1
223	266	35	2
226	266	35	2
229	266	35	1
230	266	35	1
236	266	35	1
240	266	35	1
242	266	35	1
243	266	35	3
245	266	35	3
247	266	35	2
251	266	35	3
176	267	35	2
184	267	35	2
187	267	35	2
189	267	35	2
190	267	35	1
191	267	35	1
194	267	35	1
195	267	35	1
196	267	35	1
205	267	35	2
206	267	35	1
207	267	35	2
216	267	35	4
218	267	35	1
222	267	35	1
226	267	35	2
228	267	35	1
229	267	35	3
232	267	35	1
233	267	35	1
239	267	35	2
242	267	35	2
245	267	35	3
249	267	35	1
177	268	35	1
186	268	35	1
187	268	35	1
188	268	35	1
189	268	35	2
192	268	35	1
194	268	35	1
202	268	35	2
203	268	35	2
205	268	35	1
206	268	35	1
207	268	35	4
208	268	35	2
209	268	35	1
210	268	35	4
213	268	35	5
214	268	35	3
215	268	35	1
216	268	35	1
217	268	35	2
220	268	35	1
223	268	35	1
225	268	35	1
229	268	35	2
232	268	35	1
233	268	35	1
238	268	35	1
239	268	35	1
240	268	35	3
241	268	35	1
242	268	35	1
243	268	35	4
245	268	35	3
249	268	35	1
252	268	35	1
174	269	35	1
176	269	35	1
178	269	35	1
180	269	35	1
184	269	35	2
185	269	35	2
186	269	35	1
191	269	35	2
196	269	35	1
197	269	35	1
201	269	35	1
202	269	35	1
212	269	35	2
214	269	35	2
216	269	35	1
220	269	35	1
222	269	35	1
224	269	35	2
232	269	35	1
234	269	35	2
235	269	35	2
239	269	35	2
240	269	35	2
244	269	35	1
245	269	35	2
248	269	35	1
172	270	35	1
173	270	35	2
178	270	35	4
179	270	35	1
181	270	35	1
185	270	35	2
186	270	35	2
187	270	35	1
189	270	35	3
190	270	35	1
191	270	35	1
193	270	35	1
196	270	35	1
198	270	35	1
202	270	35	1
206	270	35	1
211	270	35	3
212	270	35	2
214	270	35	2
216	270	35	1
217	270	35	1
218	270	35	2
220	270	35	1
223	270	35	2
227	270	35	1
231	270	35	2
233	270	35	2
235	270	35	2
236	270	35	1
237	270	35	3
239	270	35	1
243	270	35	1
244	270	35	1
245	270	35	1
246	270	35	1
249	270	35	1
171	271	35	2
173	271	35	1
177	271	35	1
178	271	35	1
179	271	35	1
180	271	35	2
181	271	35	1
183	271	35	2
185	271	35	1
187	271	35	1
189	271	35	1
192	271	35	1
193	271	35	3
194	271	35	2
196	271	35	1
199	271	35	1
201	271	35	2
205	271	35	2
207	271	35	3
209	271	35	1
210	271	35	1
212	271	35	2
213	271	35	2
217	271	35	1
219	271	35	1
220	271	35	1
225	271	35	1
228	271	35	3
231	271	35	1
234	271	35	1
235	271	35	1
237	271	35	1
238	271	35	1
240	271	35	1
241	271	35	1
242	271	35	2
247	271	35	2
248	271	35	1
249	271	35	2
173	272	35	3
176	272	35	1
179	272	35	3
180	272	35	2
182	272	35	2
185	272	35	3
190	272	35	1
192	272	35	1
197	272	35	1
201	272	35	1
203	272	35	1
205	272	35	2
206	272	35	1
207	272	35	1
208	272	35	3
211	272	35	1
216	272	35	1
217	272	35	1
218	272	35	1
219	272	35	1
229	272	35	2
232	272	35	1
233	272	35	2
234	272	35	3
237	272	35	1
238	272	35	2
239	272	35	1
240	272	35	1
241	272	35	3
246	272	35	2
173	273	35	1
181	273	35	2
182	273	35	2
184	273	35	2
186	273	35	2
204	273	35	1
206	273	35	3
209	273	35	1
212	273	35	3
215	273	35	1
216	273	35	1
217	273	35	2
218	273	35	1
227	273	35	1
228	273	35	1
230	273	35	1
231	273	35	2
235	273	35	1
238	273	35	2
239	273	35	2
245	273	35	3
248	273	35	1
250	273	35	1
170	274	35	2
171	274	35	4
173	274	35	1
176	274	35	1
181	274	35	1
182	274	35	1
185	274	35	1
186	274	35	1
190	274	35	1
196	274	35	4
201	274	35	1
202	274	35	2
204	274	35	1
207	274	35	3
210	274	35	3
212	274	35	3
213	274	35	1
215	274	35	1
217	274	35	1
218	274	35	2
223	274	35	3
225	274	35	1
231	274	35	1
232	274	35	1
234	274	35	1
235	274	35	1
236	274	35	2
238	274	35	2
241	274	35	2
243	274	35	1
244	274	35	1
176	275	35	2
178	275	35	1
184	275	35	3
185	275	35	1
186	275	35	2
189	275	35	3
207	275	35	1
210	275	35	3
218	275	35	1
219	275	35	1
220	275	35	1
225	275	35	1
231	275	35	2
238	275	35	1
240	275	35	1
242	275	35	4
243	275	35	1
245	275	35	2
177	276	35	1
178	276	35	1
186	276	35	2
188	276	35	3
203	276	35	2
204	276	35	2
206	276	35	1
210	276	35	2
218	276	35	1
220	276	35	3
221	276	35	1
222	276	35	3
233	276	35	1
237	276	35	1
239	276	35	2
240	276	35	2
242	276	35	2
243	276	35	1
244	276	35	1
173	277	35	1
175	277	35	1
176	277	35	1
182	277	35	1
183	277	35	1
185	277	35	2
202	277	35	2
205	277	35	2
210	277	35	2
211	277	35	1
215	277	35	1
218	277	35	3
219	277	35	1
220	277	35	1
224	277	35	2
229	277	35	1
232	277	35	3
234	277	35	2
235	277	35	3
236	277	35	3
237	277	35	1
241	277	35	2
242	277	35	2
248	277	35	2
171	278	35	1
174	278	35	3
178	278	35	1
179	278	35	1
183	278	35	1
187	278	35	1
188	278	35	1
190	278	35	1
195	278	35	1
198	278	35	2
205	278	35	4
210	278	35	1
213	278	35	1
214	278	35	2
221	278	35	1
223	278	35	2
225	278	35	2
229	278	35	1
230	278	35	4
233	278	35	2
234	278	35	2
235	278	35	2
238	278	35	2
243	278	35	2
244	278	35	3
245	278	35	2
247	278	35	1
177	279	35	1
179	279	35	1
184	279	35	2
190	279	35	2
192	279	35	4
195	279	35	1
201	279	35	1
206	279	35	1
209	279	35	2
210	279	35	1
212	279	35	1
214	279	35	1
217	279	35	1
222	279	35	2
227	279	35	2
229	279	35	1
232	279	35	1
233	279	35	1
235	279	35	2
238	279	35	3
241	279	35	3
172	280	35	1
173	280	35	3
174	280	35	1
175	280	35	1
177	280	35	1
179	280	35	3
180	280	35	1
190	280	35	1
191	280	35	2
193	280	35	1
194	280	35	2
199	280	35	1
203	280	35	1
205	280	35	2
206	280	35	1
207	280	35	1
210	280	35	1
211	280	35	1
212	280	35	1
214	280	35	1
217	280	35	2
219	280	35	1
220	280	35	1
223	280	35	2
226	280	35	1
233	280	35	1
234	280	35	1
237	280	35	1
238	280	35	1
245	280	35	1
246	280	35	1
173	281	35	1
174	281	35	1
179	281	35	1
191	281	35	1
203	281	35	2
210	281	35	2
211	281	35	2
212	281	35	1
213	281	35	1
214	281	35	1
216	281	35	1
217	281	35	1
219	281	35	1
221	281	35	2
224	281	35	2
226	281	35	1
228	281	35	1
234	281	35	1
235	281	35	2
240	281	35	2
244	281	35	3
248	281	35	1
173	282	35	1
187	282	35	2
189	282	35	3
190	282	35	2
205	282	35	1
208	282	35	1
209	282	35	3
210	282	35	2
213	282	35	3
214	282	35	1
216	282	35	1
219	282	35	1
224	282	35	2
225	282	35	3
227	282	35	2
232	282	35	1
233	282	35	1
242	282	35	1
244	282	35	2
245	282	35	1
171	283	35	1
173	283	35	3
180	283	35	1
181	283	35	1
183	283	35	1
187	283	35	1
188	283	35	1
189	283	35	6
190	283	35	1
202	283	35	1
204	283	35	2
205	283	35	1
207	283	35	3
208	283	35	1
209	283	35	2
210	283	35	1
211	283	35	5
212	283	35	1
214	283	35	1
216	283	35	2
218	283	35	3
220	283	35	1
221	283	35	1
222	283	35	2
226	283	35	2
227	283	35	2
228	283	35	2
229	283	35	1
232	283	35	1
233	283	35	1
236	283	35	2
243	283	35	2
244	283	35	2
245	283	35	3
246	283	35	1
247	283	35	2
180	284	35	2
181	284	35	1
184	284	35	2
185	284	35	1
186	284	35	1
189	284	35	1
203	284	35	3
204	284	35	1
205	284	35	1
206	284	35	2
208	284	35	1
209	284	35	2
212	284	35	1
214	284	35	1
215	284	35	1
218	284	35	1
219	284	35	2
221	284	35	2
222	284	35	1
224	284	35	1
225	284	35	2
226	284	35	3
229	284	35	2
230	284	35	2
232	284	35	3
233	284	35	1
235	284	35	4
236	284	35	1
237	284	35	2
241	284	35	1
242	284	35	1
243	284	35	1
244	284	35	1
248	284	35	2
249	284	35	3
177	285	35	2
187	285	35	1
188	285	35	2
189	285	35	1
198	285	35	2
200	285	35	4
205	285	35	3
206	285	35	2
207	285	35	2
208	285	35	2
217	285	35	1
221	285	35	2
222	285	35	1
225	285	35	3
229	285	35	1
230	285	35	1
231	285	35	3
232	285	35	2
234	285	35	1
236	285	35	1
240	285	35	1
241	285	35	3
242	285	35	1
243	285	35	1
245	285	35	2
246	285	35	1
250	285	35	2
174	286	35	1
175	286	35	3
178	286	35	2
183	286	35	1
186	286	35	3
191	286	35	2
196	286	35	2
199	286	35	1
200	286	35	1
201	286	35	1
204	286	35	2
205	286	35	1
207	286	35	3
208	286	35	1
211	286	35	1
213	286	35	1
215	286	35	1
216	286	35	1
218	286	35	2
224	286	35	1
228	286	35	1
233	286	35	1
234	286	35	3
236	286	35	2
238	286	35	3
243	286	35	1
246	286	35	3
249	286	35	1
174	287	35	1
175	287	35	2
185	287	35	1
186	287	35	2
188	287	35	1
190	287	35	3
200	287	35	2
203	287	35	1
206	287	35	1
208	287	35	2
220	287	35	1
221	287	35	2
223	287	35	2
224	287	35	4
225	287	35	1
229	287	35	1
230	287	35	1
233	287	35	4
236	287	35	2
242	287	35	1
243	287	35	1
244	287	35	1
183	288	35	1
186	288	35	1
187	288	35	2
189	288	35	1
190	288	35	2
192	288	35	2
196	288	35	3
199	288	35	3
200	288	35	2
201	288	35	1
204	288	35	3
205	288	35	1
219	288	35	1
220	288	35	1
221	288	35	1
223	288	35	1
224	288	35	1
228	288	35	4
230	288	35	2
232	288	35	2
236	288	35	1
239	288	35	2
242	288	35	1
245	288	35	3
246	288	35	2
174	289	35	2
176	289	35	1
177	289	35	1
184	289	35	3
185	289	35	2
186	289	35	2
187	289	35	2
188	289	35	1
189	289	35	1
190	289	35	3
195	289	35	2
204	289	35	3
205	289	35	2
207	289	35	2
220	289	35	3
221	289	35	1
222	289	35	1
224	289	35	1
225	289	35	1
226	289	35	1
230	289	35	1
235	289	35	2
236	289	35	1
237	289	35	1
238	289	35	1
241	289	35	1
243	289	35	1
244	289	35	1
246	289	35	2
247	289	35	1
248	289	35	1
250	289	35	3
185	290	35	1
186	290	35	2
187	290	35	3
190	290	35	2
195	290	35	2
197	290	35	1
199	290	35	3
201	290	35	2
204	290	35	1
220	290	35	2
222	290	35	1
225	290	35	3
238	290	35	1
241	290	35	1
243	290	35	1
179	291	35	3
183	291	35	2
194	291	35	1
195	291	35	1
196	291	35	1
201	291	35	1
204	291	35	2
205	291	35	2
206	291	35	1
216	291	35	1
225	291	35	1
226	291	35	2
229	291	35	1
230	291	35	1
232	291	35	1
234	291	35	3
236	291	35	2
239	291	35	2
241	291	35	1
242	291	35	3
244	291	35	2
247	291	35	1
174	292	35	3
182	292	35	1
183	292	35	1
185	292	35	1
186	292	35	2
187	292	35	1
194	292	35	1
198	292	35	2
199	292	35	2
200	292	35	1
201	292	35	2
204	292	35	2
220	292	35	1
222	292	35	1
223	292	35	1
224	292	35	1
225	292	35	1
226	292	35	2
228	292	35	1
229	292	35	1
230	292	35	1
231	292	35	1
232	292	35	1
233	292	35	2
235	292	35	2
243	292	35	2
247	292	35	2
248	292	35	1
250	292	35	1
181	293	35	1
185	293	35	2
195	293	35	1
197	293	35	2
198	293	35	5
203	293	35	1
218	293	35	2
222	293	35	1
225	293	35	3
230	293	35	1
233	293	35	3
238	293	35	3
239	293	35	2
246	293	35	1
183	294	35	3
187	294	35	1
188	294	35	3
190	294	35	2
195	294	35	1
197	294	35	2
199	294	35	1
204	294	35	1
218	294	35	1
220	294	35	3
221	294	35	1
222	294	35	2
223	294	35	1
225	294	35	2
226	294	35	1
228	294	35	3
231	294	35	1
234	294	35	1
239	294	35	2
244	294	35	1
245	294	35	1
181	295	35	1
184	295	35	1
191	295	35	1
197	295	35	1
202	295	35	2
203	295	35	1
204	295	35	1
218	295	35	2
223	295	35	1
225	295	35	2
226	295	35	2
227	295	35	2
228	295	35	2
240	295	35	1
241	295	35	1
244	295	35	1
245	295	35	1
247	295	35	2
248	295	35	1
177	296	35	1
182	296	35	1
195	296	35	1
196	296	35	1
198	296	35	2
199	296	35	1
200	296	35	1
202	296	35	1
203	296	35	1
219	296	35	1
220	296	35	1
221	296	35	1
223	296	35	2
228	296	35	1
229	296	35	1
235	296	35	1
236	296	35	2
237	296	35	2
238	296	35	2
241	296	35	2
242	296	35	1
243	296	35	2
245	296	35	1
194	297	35	3
197	297	35	4
200	297	35	1
202	297	35	1
222	297	35	1
225	297	35	1
226	297	35	5
227	297	35	2
228	297	35	1
229	297	35	1
230	297	35	1
235	297	35	2
237	297	35	1
238	297	35	2
240	297	35	1
243	297	35	1
244	297	35	2
245	297	35	3
247	297	35	1
248	297	35	1
191	298	35	1
194	298	35	3
196	298	35	1
197	298	35	2
198	298	35	1
200	298	35	2
203	298	35	2
219	298	35	2
222	298	35	2
223	298	35	2
229	298	35	1
234	298	35	2
239	298	35	1
241	298	35	3
246	298	35	1
247	298	35	1
195	299	35	2
199	299	35	1
200	299	35	2
202	299	35	1
228	299	35	2
229	299	35	3
235	299	35	5
236	299	35	1
238	299	35	1
239	299	35	3
240	299	35	2
242	299	35	2
245	299	35	1
194	300	35	1
195	300	35	1
197	300	35	1
225	300	35	1
226	300	35	3
228	300	35	1
229	300	35	1
235	300	35	2
237	300	35	2
239	300	35	2
194	301	35	1
198	301	35	1
229	301	35	1
231	301	35	1
233	301	35	2
235	301	35	2
236	301	35	1
237	301	35	1
238	301	35	1
239	301	35	1
241	301	35	1
242	301	35	1
243	301	35	3
244	301	35	2
245	301	35	1
200	302	35	2
225	302	35	1
227	302	35	1
228	302	35	1
229	302	35	2
230	302	35	2
233	302	35	2
234	302	35	1
236	302	35	1
238	302	35	2
239	302	35	1
242	302	35	1
244	302	35	1
199	303	35	2
225	303	35	1
229	303	35	1
230	303	35	1
231	303	35	4
232	303	35	2
234	303	35	1
236	303	35	3
238	303	35	2
242	303	35	3
244	303	35	1
191	304	35	1
207	304	35	2
221	304	35	1
228	304	35	1
232	304	35	1
233	304	35	2
235	304	35	2
239	304	35	1
240	304	35	1
241	304	35	1
243	304	35	1
244	304	35	2
195	305	35	1
207	305	35	1
225	305	35	1
227	305	35	1
229	305	35	3
230	305	35	1
233	305	35	1
235	305	35	1
236	305	35	2
238	305	35	2
241	305	35	2
242	305	35	1
204	306	35	1
206	306	35	2
220	306	35	3
222	306	35	1
224	306	35	3
225	306	35	1
227	306	35	3
229	306	35	1
230	306	35	1
231	306	35	1
232	306	35	2
233	306	35	1
235	306	35	1
236	306	35	1
239	306	35	2
240	306	35	2
242	306	35	3
207	307	35	1
221	307	35	2
223	307	35	2
224	307	35	2
226	307	35	1
227	307	35	1
231	307	35	2
232	307	35	3
233	307	35	1
234	307	35	3
235	307	35	2
236	307	35	1
237	307	35	1
238	307	35	3
240	307	35	1
241	307	35	1
242	307	35	1
243	307	35	1
203	308	35	1
206	308	35	1
220	308	35	3
224	308	35	2
227	308	35	1
229	308	35	2
231	308	35	1
232	308	35	1
236	308	35	1
240	308	35	2
202	309	35	5
222	309	35	1
223	309	35	1
234	309	35	1
235	309	35	3
237	309	35	1
238	309	35	2
218	310	35	1
219	310	35	1
220	310	35	3
221	310	35	1
223	310	35	2
225	310	35	2
227	310	35	1
229	310	35	1
230	310	35	1
231	310	35	3
232	310	35	2
234	310	35	1
235	310	35	1
236	310	35	2
238	310	35	5
213	311	35	4
214	311	35	2
216	311	35	1
221	311	35	1
222	311	35	3
228	311	35	2
229	311	35	4
234	311	35	1
237	311	35	2
240	311	35	1
213	312	35	1
214	312	35	3
225	312	35	1
226	312	35	2
231	312	35	3
234	312	35	3
236	312	35	2
237	312	35	2
242	312	35	1
223	313	35	1
226	313	35	1
228	313	35	2
238	313	35	1
240	313	35	2
225	314	35	1
228	314	35	2
232	314	35	2
233	314	35	1
235	314	35	1
236	314	35	2
226	315	35	2
230	315	35	1
233	315	35	1
237	315	35	2
238	315	35	1
240	315	35	1
210	316	35	2
232	316	35	2
234	316	35	5
236	316	35	1
238	316	35	1
227	317	35	2
230	317	35	1
234	317	35	1
235	317	35	1
237	317	35	2
238	317	35	1
240	317	35	3
231	318	35	2
237	318	35	1
233	319	35	4
229	252	36	1
225	253	36	1
228	253	36	2
229	254	36	1
223	255	36	2
224	255	36	1
226	255	36	1
218	256	36	1
219	256	36	1
223	256	36	2
225	256	36	1
226	256	36	1
216	257	36	1
218	257	36	1
219	257	36	2
224	257	36	1
225	257	36	1
226	257	36	2
227	257	36	1
228	257	36	2
216	258	36	1
217	258	36	1
218	258	36	4
220	258	36	1
221	258	36	1
222	258	36	1
223	258	36	1
225	258	36	1
226	258	36	1
227	258	36	1
228	258	36	1
231	258	36	1
232	258	36	4
218	259	36	1
221	259	36	1
222	259	36	2
225	259	36	1
226	259	36	3
227	259	36	2
230	259	36	2
237	259	36	2
217	260	36	1
219	260	36	4
223	260	36	1
225	260	36	2
230	260	36	1
235	260	36	1
237	260	36	1
240	260	36	3
211	261	36	3
216	261	36	2
218	261	36	1
219	261	36	3
222	261	36	1
223	261	36	2
227	261	36	2
228	261	36	1
234	261	36	1
237	261	36	2
238	261	36	2
239	261	36	2
242	261	36	1
243	261	36	1
246	261	36	2
190	262	36	1
210	262	36	1
214	262	36	2
217	262	36	2
219	262	36	1
221	262	36	2
222	262	36	1
224	262	36	2
227	262	36	2
228	262	36	2
232	262	36	4
242	262	36	1
245	262	36	3
189	263	36	3
191	263	36	2
210	263	36	1
211	263	36	4
214	263	36	6
216	263	36	2
218	263	36	3
221	263	36	1
222	263	36	2
225	263	36	2
227	263	36	2
231	263	36	1
233	263	36	3
235	263	36	1
239	263	36	1
240	263	36	1
242	263	36	3
244	263	36	2
245	263	36	2
249	263	36	3
186	264	36	1
188	264	36	1
191	264	36	3
209	264	36	1
213	264	36	1
215	264	36	1
217	264	36	1
220	264	36	1
222	264	36	3
223	264	36	1
225	264	36	3
232	264	36	1
233	264	36	1
240	264	36	1
242	264	36	2
243	264	36	1
246	264	36	3
249	264	36	1
250	264	36	1
188	265	36	1
189	265	36	1
216	265	36	1
222	265	36	1
224	265	36	1
226	265	36	1
231	265	36	1
232	265	36	1
237	265	36	2
242	265	36	3
243	265	36	1
246	265	36	2
186	266	36	2
188	266	36	1
189	266	36	2
193	266	36	1
196	266	36	1
208	266	36	1
215	266	36	1
216	266	36	2
219	266	36	3
221	266	36	1
222	266	36	3
228	266	36	1
232	266	36	1
234	266	36	5
235	266	36	1
237	266	36	2
241	266	36	1
243	266	36	2
244	266	36	3
186	267	36	1
194	267	36	4
195	267	36	2
196	267	36	1
202	267	36	2
214	267	36	1
216	267	36	1
217	267	36	1
218	267	36	2
219	267	36	3
221	267	36	3
229	267	36	2
232	267	36	1
239	267	36	2
240	267	36	3
241	267	36	2
242	267	36	2
249	267	36	1
188	268	36	1
191	268	36	1
193	268	36	1
194	268	36	1
195	268	36	1
206	268	36	3
209	268	36	2
211	268	36	2
213	268	36	1
214	268	36	2
215	268	36	1
232	268	36	1
234	268	36	1
235	268	36	3
236	268	36	2
237	268	36	1
238	268	36	2
239	268	36	2
243	268	36	1
245	268	36	3
247	268	36	1
250	268	36	1
185	269	36	1
186	269	36	2
188	269	36	4
194	269	36	1
210	269	36	1
211	269	36	2
213	269	36	1
214	269	36	1
215	269	36	1
216	269	36	2
217	269	36	1
218	269	36	1
222	269	36	1
225	269	36	3
229	269	36	3
232	269	36	2
236	269	36	1
237	269	36	2
238	269	36	2
240	269	36	2
248	269	36	2
185	270	36	2
187	270	36	1
194	270	36	1
195	270	36	1
198	270	36	1
203	270	36	4
211	270	36	1
212	270	36	1
213	270	36	3
214	270	36	1
216	270	36	1
217	270	36	1
220	270	36	1
221	270	36	3
230	270	36	1
237	270	36	2
238	270	36	1
240	270	36	1
241	270	36	2
246	270	36	1
248	270	36	2
176	271	36	1
178	271	36	3
189	271	36	1
191	271	36	1
192	271	36	2
198	271	36	1
207	271	36	1
211	271	36	1
213	271	36	3
215	271	36	2
216	271	36	1
218	271	36	2
220	271	36	1
225	271	36	2
236	271	36	1
239	271	36	2
248	271	36	1
249	271	36	2
177	272	36	3
179	272	36	2
181	272	36	2
190	272	36	1
193	272	36	3
197	272	36	1
199	272	36	1
211	272	36	1
214	272	36	2
215	272	36	4
217	272	36	2
232	272	36	1
233	272	36	1
235	272	36	3
236	272	36	2
240	272	36	1
178	273	36	2
181	273	36	1
185	273	36	1
190	273	36	2
191	273	36	1
198	273	36	1
204	273	36	1
205	273	36	2
207	273	36	3
208	273	36	1
210	273	36	3
211	273	36	1
212	273	36	1
216	273	36	3
217	273	36	1
232	273	36	3
235	273	36	3
236	273	36	1
238	273	36	1
241	273	36	1
185	274	36	1
188	274	36	1
203	274	36	3
205	274	36	2
206	274	36	1
208	274	36	1
209	274	36	3
210	274	36	1
211	274	36	1
213	274	36	2
217	274	36	2
218	274	36	1
220	274	36	1
233	274	36	1
236	274	36	1
239	274	36	1
250	274	36	2
175	275	36	1
206	275	36	3
208	275	36	2
209	275	36	2
211	275	36	1
214	275	36	1
216	275	36	3
217	275	36	1
219	275	36	1
231	275	36	1
180	276	36	1
181	276	36	1
186	276	36	1
203	276	36	3
204	276	36	1
206	276	36	1
207	276	36	3
208	276	36	2
211	276	36	1
212	276	36	3
213	276	36	1
214	276	36	2
215	276	36	2
219	276	36	1
220	276	36	1
222	276	36	1
228	276	36	1
240	276	36	1
175	277	36	1
189	277	36	3
204	277	36	2
206	277	36	2
207	277	36	2
208	277	36	2
210	277	36	2
211	277	36	1
213	277	36	1
215	277	36	1
223	277	36	1
226	277	36	1
232	277	36	2
181	278	36	1
188	278	36	2
201	278	36	1
202	278	36	3
204	278	36	1
207	278	36	1
211	278	36	1
213	278	36	2
219	278	36	2
224	278	36	3
231	278	36	1
173	279	36	1
179	279	36	1
192	279	36	3
201	279	36	3
204	279	36	6
206	279	36	2
208	279	36	1
209	279	36	2
211	279	36	2
212	279	36	1
214	279	36	2
215	279	36	2
219	279	36	1
173	280	36	1
174	280	36	2
180	280	36	2
192	280	36	1
193	280	36	1
199	280	36	1
204	280	36	4
206	280	36	2
208	280	36	3
210	280	36	2
211	280	36	2
212	280	36	2
213	280	36	2
215	280	36	2
223	280	36	2
224	280	36	2
226	280	36	1
232	280	36	1
189	281	36	2
190	281	36	1
191	281	36	3
192	281	36	1
204	281	36	1
209	281	36	1
211	281	36	3
213	281	36	1
214	281	36	1
221	281	36	2
223	281	36	2
224	281	36	1
228	281	36	2
229	281	36	1
243	281	36	4
181	282	36	1
189	282	36	2
190	282	36	2
191	282	36	1
201	282	36	1
205	282	36	2
206	282	36	2
208	282	36	2
209	282	36	1
212	282	36	4
213	282	36	1
214	282	36	2
215	282	36	1
221	282	36	1
222	282	36	2
226	282	36	1
231	282	36	1
181	283	36	3
189	283	36	1
202	283	36	2
204	283	36	1
209	283	36	4
210	283	36	1
212	283	36	1
214	283	36	2
215	283	36	2
219	283	36	2
225	283	36	1
226	283	36	1
227	283	36	1
230	283	36	1
231	283	36	2
239	283	36	3
240	283	36	1
176	284	36	3
177	284	36	1
187	284	36	1
196	284	36	2
199	284	36	3
201	284	36	2
202	284	36	1
203	284	36	1
205	284	36	2
206	284	36	1
208	284	36	2
210	284	36	1
211	284	36	5
214	284	36	2
215	284	36	2
220	284	36	1
221	284	36	3
224	284	36	3
231	284	36	2
232	284	36	1
233	284	36	1
239	284	36	2
240	284	36	2
242	284	36	2
245	284	36	1
190	285	36	1
191	285	36	3
199	285	36	2
201	285	36	1
204	285	36	1
205	285	36	1
208	285	36	2
210	285	36	1
212	285	36	1
217	285	36	2
218	285	36	3
220	285	36	1
221	285	36	1
223	285	36	3
226	285	36	1
233	285	36	1
235	285	36	1
238	285	36	1
241	285	36	2
243	285	36	1
244	285	36	1
189	286	36	2
198	286	36	1
200	286	36	1
204	286	36	1
205	286	36	1
208	286	36	1
211	286	36	2
213	286	36	1
216	286	36	1
222	286	36	2
224	286	36	1
225	286	36	2
227	286	36	4
228	286	36	1
229	286	36	1
230	286	36	2
231	286	36	2
234	286	36	4
235	286	36	2
237	286	36	1
238	286	36	3
239	286	36	1
241	286	36	1
242	286	36	1
243	286	36	1
244	286	36	1
185	287	36	1
190	287	36	2
191	287	36	2
198	287	36	1
199	287	36	3
200	287	36	2
201	287	36	1
202	287	36	1
203	287	36	1
204	287	36	2
205	287	36	1
219	287	36	1
220	287	36	2
221	287	36	2
222	287	36	1
224	287	36	2
225	287	36	2
226	287	36	2
229	287	36	2
230	287	36	1
231	287	36	1
233	287	36	2
236	287	36	2
238	287	36	2
239	287	36	2
241	287	36	1
243	287	36	1
246	287	36	6
248	287	36	1
184	288	36	2
192	288	36	2
194	288	36	1
196	288	36	1
