x	y	z	Regulation of PTEN gene transcription
225	253	36	1
228	253	36	1
223	255	36	2
226	255	36	4
218	256	36	2
219	256	36	1
226	256	36	4
217	257	36	1
224	257	36	2
228	257	36	3
218	258	36	1
221	258	36	2
226	258	36	3
228	258	36	1
229	258	36	1
232	258	36	1
217	259	36	1
218	259	36	1
221	259	36	2
224	259	36	1
225	259	36	1
227	259	36	1
228	259	36	1
230	259	36	3
232	259	36	2
219	260	36	2
225	260	36	1
230	260	36	1
237	260	36	1
216	261	36	1
219	261	36	2
220	261	36	5
222	261	36	1
223	261	36	1
226	261	36	1
228	261	36	2
229	261	36	1
232	261	36	3
237	261	36	1
238	261	36	1
242	261	36	1
243	261	36	3
212	262	36	1
215	262	36	1
217	262	36	1
219	262	36	3
224	262	36	1
226	262	36	1
227	262	36	1
228	262	36	2
229	262	36	1
231	262	36	1
232	262	36	3
242	262	36	1
245	262	36	1
189	263	36	2
210	263	36	1
216	263	36	3
222	263	36	1
226	263	36	1
229	263	36	2
233	263	36	1
235	263	36	1
237	263	36	4
240	263	36	2
244	263	36	1
245	263	36	1
191	264	36	1
209	264	36	1
210	264	36	1
215	264	36	3
217	264	36	1
223	264	36	2
226	264	36	1
232	264	36	2
233	264	36	1
234	264	36	1
238	264	36	1
240	264	36	2
242	264	36	1
243	264	36	2
246	264	36	1
249	264	36	1
250	264	36	2
185	265	36	1
191	265	36	1
196	265	36	1
207	265	36	2
209	265	36	3
215	265	36	1
216	265	36	2
222	265	36	2
224	265	36	1
226	265	36	1
231	265	36	1
233	265	36	1
235	265	36	2
240	265	36	1
242	265	36	1
246	265	36	1
247	265	36	4
248	265	36	3
186	266	36	1
187	266	36	1
189	266	36	1
191	266	36	1
195	266	36	3
196	266	36	1
205	266	36	3
207	266	36	1
208	266	36	1
215	266	36	1
216	266	36	1
220	266	36	2
221	266	36	1
226	266	36	1
229	266	36	2
231	266	36	3
232	266	36	1
233	266	36	1
235	266	36	1
237	266	36	1
244	266	36	2
248	266	36	2
186	267	36	1
189	267	36	1
194	267	36	1
196	267	36	2
202	267	36	4
209	267	36	1
211	267	36	3
214	267	36	1
216	267	36	1
217	267	36	1
218	267	36	1
219	267	36	2
229	267	36	2
233	267	36	1
236	267	36	3
249	267	36	2
188	268	36	3
189	268	36	4
193	268	36	2
194	268	36	2
195	268	36	1
209	268	36	3
210	268	36	1
213	268	36	2
214	268	36	2
215	268	36	1
223	268	36	1
234	268	36	4
235	268	36	1
237	268	36	1
238	268	36	1
240	268	36	1
241	268	36	1
243	268	36	1
185	269	36	1
186	269	36	2
188	269	36	2
191	269	36	1
193	269	36	1
194	269	36	2
208	269	36	1
210	269	36	1
213	269	36	1
215	269	36	1
216	269	36	1
217	269	36	2
218	269	36	1
219	269	36	2
232	269	36	1
234	269	36	2
236	269	36	2
237	269	36	1
240	269	36	1
248	269	36	2
249	269	36	1
187	270	36	2
192	270	36	1
193	270	36	1
195	270	36	2
196	270	36	1
198	270	36	1
206	270	36	3
212	270	36	1
214	270	36	1
216	270	36	1
217	270	36	1
220	270	36	3
221	270	36	1
232	270	36	1
235	270	36	1
237	270	36	1
238	270	36	2
239	270	36	1
241	270	36	1
244	270	36	1
246	270	36	2
176	271	36	2
178	271	36	2
188	271	36	1
193	271	36	1
206	271	36	3
208	271	36	1
211	271	36	1
213	271	36	4
214	271	36	2
215	271	36	2
217	271	36	1
218	271	36	1
220	271	36	2
223	271	36	3
233	271	36	2
238	271	36	1
248	271	36	1
177	272	36	1
181	272	36	1
185	272	36	1
190	272	36	2
193	272	36	1
197	272	36	1
199	272	36	1
203	272	36	2
206	272	36	2
208	272	36	2
214	272	36	2
215	272	36	2
217	272	36	1
218	272	36	2
230	272	36	3
232	272	36	2
236	272	36	1
239	272	36	1
185	273	36	3
190	273	36	1
191	273	36	1
205	273	36	3
207	273	36	1
208	273	36	3
211	273	36	1
238	273	36	1
241	273	36	1
176	274	36	1
178	274	36	1
179	274	36	2
185	274	36	2
203	274	36	1
206	274	36	1
208	274	36	2
211	274	36	1
212	274	36	1
213	274	36	2
214	274	36	1
215	274	36	3
216	274	36	1
217	274	36	1
236	274	36	1
175	275	36	1
207	275	36	1
209	275	36	1
211	275	36	1
214	275	36	2
216	275	36	2
218	275	36	1
219	275	36	2
220	275	36	1
231	275	36	1
243	275	36	1
177	276	36	1
180	276	36	2
204	276	36	2
208	276	36	2
211	276	36	1
213	276	36	2
216	276	36	1
217	276	36	2
219	276	36	1
228	276	36	1
232	276	36	1
237	276	36	1
240	276	36	1
175	277	36	1
204	277	36	1
205	277	36	1
206	277	36	3
209	277	36	3
210	277	36	5
211	277	36	2
213	277	36	2
215	277	36	1
220	277	36	1
223	277	36	1
232	277	36	1
201	278	36	2
204	278	36	1
205	278	36	2
207	278	36	1
208	278	36	3
210	278	36	1
211	278	36	1
214	278	36	1
219	278	36	1
223	278	36	1
224	278	36	1
231	278	36	1
234	278	36	3
239	278	36	2
173	279	36	2
179	279	36	1
192	279	36	3
201	279	36	3
208	279	36	3
212	279	36	1
214	279	36	1
219	279	36	4
223	279	36	3
231	279	36	2
234	279	36	1
173	280	36	1
174	280	36	1
191	280	36	1
193	280	36	1
199	280	36	1
207	280	36	1
209	280	36	1
210	280	36	2
211	280	36	1
212	280	36	1
213	280	36	2
214	280	36	1
219	280	36	1
223	280	36	1
224	280	36	2
226	280	36	1
173	281	36	2
176	281	36	1
178	281	36	1
187	281	36	4
190	281	36	2
192	281	36	3
193	281	36	1
200	281	36	1
204	281	36	1
207	281	36	1
211	281	36	2
212	281	36	1
213	281	36	1
214	281	36	1
223	281	36	1
229	281	36	1
243	281	36	1
175	282	36	1
189	282	36	1
190	282	36	3
191	282	36	2
201	282	36	2
205	282	36	2
206	282	36	2
212	282	36	1
220	282	36	1
221	282	36	2
222	282	36	3
187	283	36	1
204	283	36	1
205	283	36	2
207	283	36	3
209	283	36	1
210	283	36	1
211	283	36	2
214	283	36	2
215	283	36	2
218	283	36	2
222	283	36	4
225	283	36	1
226	283	36	1
227	283	36	2
230	283	36	1
233	283	36	1
240	283	36	2
241	283	36	1
176	284	36	1
177	284	36	1
179	284	36	1
187	284	36	3
196	284	36	1
201	284	36	2
202	284	36	2
208	284	36	1
209	284	36	1
211	284	36	1
226	284	36	1
232	284	36	1
233	284	36	2
242	284	36	1
245	284	36	1
176	285	36	2
199	285	36	1
201	285	36	1
202	285	36	1
207	285	36	1
208	285	36	2
220	285	36	1
221	285	36	1
224	285	36	2
226	285	36	1
227	285	36	1
231	285	36	1
234	285	36	1
235	285	36	2
236	285	36	1
237	285	36	2
238	285	36	1
240	285	36	2
241	285	36	1
244	285	36	3
245	285	36	2
247	285	36	1
187	286	36	1
188	286	36	1
189	286	36	2
193	286	36	2
198	286	36	2
200	286	36	1
204	286	36	3
205	286	36	1
208	286	36	1
209	286	36	4
213	286	36	2
216	286	36	2
218	286	36	1
222	286	36	1
224	286	36	1
229	286	36	2
231	286	36	2
235	286	36	1
236	286	36	1
237	286	36	1
238	286	36	1
240	286	36	2
241	286	36	1
242	286	36	2
243	286	36	3
244	286	36	1
176	287	36	1
177	287	36	2
190	287	36	1
198	287	36	1
199	287	36	1
200	287	36	1
201	287	36	1
203	287	36	1
204	287	36	1
207	287	36	1
214	287	36	1
219	287	36	1
221	287	36	2
222	287	36	4
224	287	36	3
227	287	36	2
230	287	36	1
231	287	36	1
233	287	36	1
234	287	36	1
236	287	36	1
238	287	36	1
241	287	36	1
244	287	36	2
246	287	36	1
248	287	36	4
176	288	36	1
187	288	36	3
188	288	36	1
192	288	36	1
194	288	36	1
196	288	36	2
199	288	36	3
202	288	36	1
204	288	36	1
219	288	36	1
220	288	36	1
221	288	36	1
223	288	36	2
229	288	36	1
231	288	36	1
233	288	36	4
237	288	36	2
238	288	36	1
241	288	36	1
242	288	36	2
243	288	36	1
185	289	36	1
187	289	36	1
193	289	36	2
196	289	36	1
199	289	36	1
201	289	36	3
206	289	36	3
217	289	36	1
230	289	36	1
231	289	36	1
232	289	36	3
235	289	36	3
237	289	36	1
239	289	36	2
240	289	36	1
241	289	36	1
243	289	36	2
185	290	36	3
187	290	36	2
195	290	36	1
197	290	36	2
202	290	36	1
203	290	36	1
204	290	36	1
220	290	36	1
223	290	36	1
225	290	36	3
231	290	36	1
232	290	36	2
234	290	36	1
236	290	36	2
238	290	36	1
239	290	36	2
240	290	36	2
242	290	36	1
184	291	36	1
186	291	36	1
195	291	36	2
196	291	36	1
197	291	36	1
201	291	36	2
224	291	36	1
232	291	36	2
233	291	36	1
234	291	36	2
237	291	36	1
238	291	36	1
240	291	36	1
242	291	36	1
174	292	36	3
187	292	36	1
194	292	36	1
196	292	36	1
198	292	36	2
200	292	36	1
203	292	36	1
204	292	36	2
206	292	36	1
208	292	36	1
219	292	36	1
221	292	36	4
224	292	36	1
225	292	36	2
226	292	36	1
227	292	36	1
228	292	36	1
229	292	36	1
231	292	36	1
232	292	36	3
233	292	36	1
235	292	36	1
238	292	36	1
242	292	36	1
245	292	36	2
188	293	36	1
196	293	36	1
197	293	36	1
201	293	36	1
205	293	36	4
207	293	36	2
208	293	36	1
222	293	36	1
223	293	36	1
225	293	36	2
226	293	36	3
228	293	36	2
229	293	36	1
231	293	36	1
235	293	36	1
242	293	36	2
195	294	36	1
199	294	36	3
223	294	36	1
225	294	36	1
227	294	36	1
229	294	36	3
230	294	36	1
231	294	36	1
232	294	36	1
234	294	36	1
241	294	36	1
243	294	36	2
244	294	36	2
196	295	36	1
199	295	36	1
201	295	36	3
202	295	36	4
204	295	36	1
207	295	36	1
220	295	36	1
221	295	36	1
223	295	36	2
230	295	36	1
231	295	36	1
233	295	36	3
235	295	36	1
236	295	36	1
245	295	36	1
194	296	36	2
196	296	36	1
199	296	36	1
200	296	36	3
201	296	36	2
205	296	36	1
222	296	36	1
229	296	36	1
231	296	36	4
234	296	36	1
235	296	36	2
236	296	36	1
241	296	36	1
243	296	36	2
244	296	36	2
245	296	36	2
199	297	36	1
201	297	36	2
202	297	36	3
204	297	36	2
217	297	36	3
219	297	36	2
229	297	36	1
232	297	36	1
234	297	36	2
235	297	36	2
236	297	36	2
244	297	36	1
245	297	36	1
199	298	36	1
201	298	36	2
202	298	36	2
205	298	36	2
226	298	36	2
230	298	36	1
234	298	36	1
239	298	36	1
240	298	36	1
241	298	36	1
244	298	36	2
199	299	36	3
200	299	36	1
204	299	36	1
228	299	36	3
232	299	36	5
233	299	36	2
236	299	36	1
237	299	36	1
238	299	36	5
239	299	36	1
240	299	36	1
241	299	36	1
242	299	36	1
245	299	36	1
225	300	36	1
226	300	36	1
228	300	36	2
232	300	36	2
233	300	36	2
240	300	36	1
241	300	36	1
198	301	36	2
223	301	36	1
228	301	36	1
229	301	36	1
232	301	36	1
235	301	36	4
236	301	36	1
240	301	36	1
243	301	36	1
245	301	36	1
235	302	36	3
244	302	36	1
225	303	36	1
226	303	36	1
228	303	36	1
233	303	36	3
235	303	36	3
241	303	36	1
242	303	36	1
232	304	36	1
199	305	36	1
223	305	36	1
225	305	36	2
234	305	36	1
224	306	36	1
228	306	36	1
239	306	36	2
241	306	36	2
242	306	36	1
194	307	36	1
223	307	36	1
226	307	36	2
227	307	36	1
240	307	36	2
241	307	36	1
243	307	36	1
223	308	36	1
224	308	36	1
227	308	36	2
237	308	36	1
239	308	36	1
243	308	36	1
223	309	36	3
224	309	36	3
227	309	36	1
229	309	36	1
230	309	36	2
236	309	36	3
242	309	36	2
221	310	36	1
224	310	36	1
227	310	36	1
229	310	36	1
236	310	36	1
240	310	36	1
243	310	36	1
211	311	36	2
213	311	36	1
214	311	36	2
217	311	36	1
220	311	36	2
221	311	36	2
223	311	36	2
226	311	36	1
229	311	36	1
230	311	36	1
231	311	36	3
238	311	36	1
213	312	36	1
217	312	36	1
218	312	36	4
220	312	36	1
221	312	36	2
225	312	36	1
226	312	36	1
230	312	36	1
232	312	36	3
235	312	36	1
236	312	36	1
240	312	36	1
217	313	36	2
226	313	36	4
227	313	36	2
229	313	36	2
230	313	36	1
234	313	36	1
236	313	36	2
225	314	36	1
230	314	36	2
234	314	36	5
235	314	36	1
238	314	36	1
241	314	36	2
242	314	36	2
214	315	36	1
235	315	36	1
236	315	36	2
243	315	36	2
228	316	36	1
231	316	36	1
234	316	36	2
236	316	36	1
237	316	36	1
238	316	36	4
240	316	36	2
227	317	36	1
235	317	36	4
236	317	36	2
238	317	36	1
230	318	36	2
237	318	36	1
238	318	36	1
231	319	36	1
232	319	36	1
236	319	36	1
227	258	37	3
228	258	37	1
224	260	37	1
226	260	37	1
227	260	37	1
228	260	37	1
235	260	37	1
242	260	37	2
226	261	37	2
227	261	37	1
228	261	37	1
229	261	37	1
220	262	37	1
229	262	37	1
230	262	37	1
231	262	37	2
217	263	37	1
231	263	37	1
224	264	37	1
229	264	37	1
236	264	37	2
237	264	37	1
238	264	37	2
228	265	37	1
246	265	37	1
193	266	37	1
212	266	37	4
230	266	37	1
188	267	37	2
189	267	37	3
191	267	37	1
193	267	37	1
211	267	37	1
219	267	37	1
229	267	37	1
233	267	37	1
238	267	37	1
193	268	37	2
211	268	37	2
215	268	37	2
217	268	37	2
236	268	37	1
210	269	37	1
211	269	37	1
218	269	37	1
219	269	37	1
236	269	37	1
237	269	37	1
239	269	37	1
188	270	37	1
192	270	37	2
194	270	37	1
197	270	37	1
210	270	37	1
212	270	37	3
216	270	37	1
220	270	37	1
232	270	37	2
235	270	37	1
238	270	37	2
187	271	37	1
192	271	37	1
194	271	37	2
195	271	37	1
196	271	37	1
214	271	37	2
215	271	37	2
218	271	37	1
219	271	37	2
221	271	37	1
207	272	37	1
213	272	37	1
215	272	37	1
216	272	37	1
208	273	37	1
209	273	37	2
210	273	37	1
211	273	37	1
212	273	37	3
213	273	37	1
214	273	37	1
217	273	37	1
236	273	37	1
211	274	37	3
212	274	37	1
213	274	37	2
205	275	37	1
208	275	37	1
211	275	37	1
213	275	37	2
215	275	37	1
219	275	37	2
207	276	37	1
208	276	37	3
209	276	37	1
211	276	37	2
215	276	37	2
188	277	37	1
204	277	37	1
210	277	37	3
211	277	37	1
220	277	37	1
205	278	37	2
206	278	37	1
211	278	37	3
212	278	37	1
214	278	37	5
191	279	37	1
195	279	37	2
206	279	37	1
212	279	37	1
214	279	37	2
215	279	37	2
217	279	37	2
192	280	37	1
209	280	37	2
210	280	37	2
212	280	37	1
175	281	37	2
208	281	37	1
212	281	37	3
214	281	37	1
215	281	37	3
189	282	37	1
191	282	37	1
192	282	37	1
208	282	37	1
214	282	37	2
215	282	37	1
219	282	37	1
221	282	37	1
223	282	37	1
193	283	37	1
201	283	37	1
204	283	37	1
214	283	37	2
215	283	37	2
227	283	37	2
228	283	37	1
230	283	37	1
237	283	37	3
186	284	37	2
195	284	37	2
196	284	37	1
205	284	37	1
206	284	37	2
237	284	37	1
197	285	37	1
198	285	37	1
202	285	37	1
204	285	37	2
205	285	37	2
206	285	37	2
233	285	37	2
237	285	37	3
241	285	37	1
188	286	37	2
199	286	37	1
200	286	37	1
211	286	37	2
216	286	37	2
219	286	37	2
226	286	37	1
230	286	37	2
232	286	37	1
236	286	37	1
239	286	37	1
241	286	37	3
188	287	37	1
202	287	37	1
204	287	37	2
207	287	37	1
208	287	37	3
219	287	37	3
222	287	37	2
230	287	37	1
233	287	37	4
238	287	37	1
239	287	37	1
240	287	37	2
248	287	37	1
186	288	37	2
193	288	37	3
194	288	37	1
196	288	37	1
201	288	37	1
202	288	37	1
203	288	37	1
205	288	37	1
221	288	37	2
224	288	37	1
233	288	37	1
234	288	37	2
237	288	37	1
238	288	37	1
240	288	37	1
241	288	37	1
195	289	37	2
202	289	37	1
205	289	37	1
208	289	37	1
219	289	37	2
221	289	37	2
224	289	37	2
230	289	37	1
232	289	37	1
233	289	37	1
234	289	37	2
236	289	37	1
240	289	37	2
195	290	37	2
202	290	37	1
206	290	37	1
230	290	37	1
231	290	37	3
233	290	37	1
234	290	37	2
236	290	37	2
237	290	37	1
243	290	37	2
188	291	37	3
195	291	37	2
204	291	37	1
229	291	37	2
232	291	37	2
235	291	37	1
240	291	37	1
198	292	37	2
204	292	37	3
208	292	37	1
225	292	37	2
226	292	37	2
231	292	37	1
234	292	37	2
235	292	37	2
236	292	37	1
238	292	37	1
240	292	37	1
242	292	37	3
193	293	37	1
197	293	37	1
199	293	37	1
201	293	37	1
202	293	37	1
205	293	37	2
206	293	37	1
207	293	37	1
223	293	37	1
225	293	37	1
230	293	37	4
238	293	37	2
239	293	37	2
240	293	37	2
201	294	37	1
202	294	37	1
204	294	37	3
224	294	37	1
228	294	37	1
230	294	37	2
232	294	37	2
233	294	37	2
234	294	37	1
235	294	37	1
245	294	37	2
197	295	37	2
203	295	37	2
229	295	37	1
232	295	37	2
235	295	37	1
237	295	37	1
240	295	37	1
243	295	37	1
244	295	37	1
198	296	37	1
201	296	37	1
204	296	37	1
215	296	37	1
217	296	37	3
222	296	37	2
223	296	37	1
229	296	37	1
234	296	37	1
240	296	37	1
241	296	37	1
242	296	37	1
243	296	37	1
198	297	37	1
204	297	37	2
218	297	37	1
229	297	37	2
230	297	37	2
232	297	37	2
235	297	37	1
241	297	37	1
243	297	37	1
244	297	37	2
202	298	37	2
229	298	37	1
230	298	37	2
232	298	37	3
238	298	37	2
244	298	37	2
232	299	37	1
233	299	37	1
242	299	37	1
243	299	37	1
244	299	37	1
225	300	37	3
230	300	37	1
232	300	37	1
233	300	37	1
235	300	37	2
239	300	37	2
242	300	37	1
244	300	37	2
227	301	37	2
230	301	37	2
233	301	37	2
244	301	37	1
226	302	37	1
236	302	37	1
244	302	37	1
230	303	37	2
235	303	37	1
227	305	37	1
228	305	37	1
229	305	37	1
238	305	37	1
242	305	37	2
223	306	37	1
240	306	37	1
242	306	37	1
225	307	37	3
239	307	37	1
223	308	37	1
225	308	37	1
226	308	37	1
240	308	37	1
241	308	37	2
243	308	37	1
224	309	37	1
226	309	37	2
225	310	37	1
228	310	37	5
214	311	37	3
219	311	37	1
222	311	37	2
224	311	37	1
226	311	37	1
228	311	37	1
234	311	37	1
237	311	37	3
218	312	37	1
221	312	37	1
228	312	37	1
230	312	37	1
231	312	37	3
232	312	37	2
240	312	37	1
212	313	37	2
216	313	37	1
225	313	37	1
227	313	37	1
229	313	37	2
230	313	37	1
236	313	37	2
237	313	37	2
238	313	37	2
219	314	37	1
228	314	37	1
229	314	37	1
230	314	37	1
232	314	37	1
234	314	37	2
235	314	37	1
237	314	37	2
211	315	37	2
236	315	37	3
238	315	37	1
239	315	37	1
234	316	37	1
237	316	37	2
240	316	37	3
241	316	37	1
236	317	37	1
237	317	37	4
238	317	37	2
235	318	37	2
236	318	37	1
237	318	37	1
238	318	37	1
240	318	37	1
232	319	37	1
237	319	37	1
228	320	37	1
231	322	37	1
233	322	37	1
226	259	38	1
226	260	38	1
225	261	38	2
227	261	38	3
228	261	38	1
225	262	38	2
227	262	38	3
229	263	38	2
219	264	38	1
223	264	38	4
231	264	38	2
226	265	38	1
230	265	38	3
237	265	38	3
189	266	38	2
214	266	38	1
217	266	38	1
229	266	38	1
237	266	38	1
193	267	38	1
219	267	38	3
188	268	38	1
194	269	38	2
209	269	38	2
218	269	38	1
192	270	38	1
211	270	38	4
232	270	38	1
193	271	38	1
215	271	38	1
216	271	38	2
193	272	38	2
203	272	38	1
211	272	38	2
215	272	38	3
217	272	38	1
218	272	38	1
236	272	38	1
214	273	38	1
215	273	38	1
217	273	38	2
209	274	38	1
210	274	38	1
213	274	38	1
215	274	38	1
189	275	38	1
203	275	38	2
206	275	38	2
207	275	38	1
217	275	38	1
210	276	38	1
211	276	38	2
214	276	38	1
219	276	38	2
194	277	38	1
205	277	38	4
206	277	38	1
209	277	38	1
210	277	38	1
213	277	38	2
215	277	38	1
206	278	38	1
208	278	38	1
211	278	38	1
212	278	38	1
215	278	38	1
218	278	38	1
230	278	38	1
209	279	38	1
210	279	38	2
211	279	38	1
212	279	38	1
220	279	38	3
193	280	38	1
209	280	38	2
210	280	38	1
215	280	38	1
221	280	38	1
190	281	38	1
191	281	38	1
192	281	38	3
208	281	38	2
211	281	38	3
213	281	38	1
215	281	38	3
189	282	38	1
191	282	38	1
192	282	38	2
193	282	38	2
208	282	38	1
210	282	38	1
211	282	38	1
212	282	38	1
214	282	38	1
215	282	38	1
222	282	38	1
223	282	38	2
189	283	38	1
203	283	38	1
216	283	38	1
217	283	38	1
219	283	38	1
185	284	38	1
188	284	38	1
191	284	38	1
193	284	38	2
195	284	38	1
199	284	38	2
201	284	38	1
214	284	38	2
188	285	38	1
190	285	38	1
193	285	38	1
195	285	38	1
201	285	38	2
204	285	38	2
205	285	38	1
212	285	38	1
216	285	38	1
232	285	38	1
188	286	38	2
193	286	38	1
196	286	38	1
198	286	38	1
204	286	38	1
206	286	38	2
211	286	38	2
216	286	38	2
218	286	38	1
221	286	38	1
230	286	38	1
232	286	38	2
233	286	38	1
193	287	38	2
202	287	38	2
204	287	38	1
207	287	38	2
219	287	38	1
220	287	38	3
230	287	38	2
232	287	38	2
190	288	38	1
193	288	38	2
202	288	38	2
205	288	38	1
206	288	38	1
207	288	38	3
218	288	38	1
220	288	38	3
224	288	38	1
235	288	38	2
236	288	38	1
189	289	38	2
190	289	38	1
192	289	38	2
195	289	38	2
200	289	38	1
203	289	38	1
215	289	38	1
223	289	38	1
234	289	38	1
236	289	38	3
191	290	38	1
192	290	38	2
198	290	38	1
199	290	38	1
207	290	38	1
211	290	38	4
216	290	38	1
220	290	38	1
223	290	38	1
237	290	38	2
238	290	38	1
189	291	38	1
191	291	38	1
192	291	38	1
202	291	38	3
214	291	38	1
223	291	38	1
232	291	38	1
233	291	38	1
234	291	38	1
238	291	38	4
192	292	38	1
194	292	38	1
196	292	38	1
206	292	38	1
208	292	38	1
211	292	38	2
213	292	38	1
223	292	38	1
229	292	38	1
232	292	38	3
234	292	38	1
236	292	38	1
240	292	38	1
196	293	38	1
199	293	38	2
202	293	38	1
204	293	38	1
205	293	38	2
206	293	38	1
208	293	38	1
218	293	38	1
220	293	38	4
224	293	38	1
225	293	38	1
226	293	38	1
229	293	38	1
231	293	38	1
237	293	38	1
239	293	38	1
240	293	38	1
204	294	38	2
205	294	38	1
206	294	38	1
210	294	38	1
211	294	38	1
212	294	38	1
213	294	38	4
217	294	38	1
221	294	38	2
226	294	38	1
228	294	38	1
237	294	38	1
239	294	38	2
240	294	38	1
242	294	38	1
243	294	38	3
192	295	38	1
197	295	38	3
198	295	38	4
204	295	38	1
207	295	38	1
216	295	38	1
220	295	38	1
227	295	38	1
229	295	38	2
230	295	38	1
232	295	38	1
234	295	38	1
235	295	38	1
238	295	38	2
241	295	38	2
200	296	38	1
201	296	38	1
202	296	38	2
204	296	38	1
206	296	38	1
222	296	38	2
228	296	38	1
232	296	38	1
233	296	38	1
234	296	38	2
236	296	38	1
239	296	38	1
240	296	38	1
243	296	38	2
195	297	38	1
199	297	38	1
201	297	38	1
203	297	38	2
204	297	38	2
205	297	38	2
219	297	38	1
225	297	38	2
227	297	38	2
229	297	38	1
230	297	38	2
231	297	38	2
233	297	38	2
240	297	38	1
241	297	38	1
242	297	38	1
243	297	38	1
192	298	38	1
215	298	38	2
216	298	38	1
224	298	38	1
226	298	38	1
227	298	38	1
233	298	38	1
237	298	38	2
243	298	38	1
244	298	38	1
196	299	38	1
204	299	38	1
214	299	38	1
226	299	38	1
227	299	38	1
229	299	38	1
231	299	38	1
232	299	38	1
237	299	38	1
239	299	38	1
242	299	38	1
244	299	38	1
204	300	38	2
218	300	38	1
225	300	38	1
230	300	38	2
231	300	38	2
233	300	38	2
239	300	38	1
240	300	38	1
241	300	38	1
229	301	38	1
230	301	38	2
234	301	38	1
235	301	38	1
236	301	38	4
238	301	38	1
228	302	38	1
231	302	38	1
232	302	38	2
235	302	38	2
228	303	38	2
229	303	38	2
231	303	38	1
225	304	38	1
227	304	38	3
228	304	38	1
230	304	38	2
231	304	38	1
232	304	38	2
234	304	38	1
236	304	38	2
240	304	38	3
243	304	38	1
244	304	38	2
245	304	38	1
227	305	38	1
228	305	38	1
229	305	38	2
230	305	38	1
233	305	38	1
236	305	38	1
244	305	38	1
245	305	38	2
210	306	38	2
226	306	38	1
227	306	38	1
236	306	38	1
239	306	38	1
242	306	38	2
193	307	38	2
225	307	38	1
226	307	38	1
227	307	38	1
243	307	38	1
246	307	38	3
222	308	38	2
229	308	38	1
235	308	38	1
239	308	38	1
242	308	38	2
243	308	38	1
220	309	38	2
222	309	38	1
224	309	38	1
225	309	38	1
227	309	38	4
228	309	38	1
229	309	38	1
233	309	38	1
241	309	38	3
242	309	38	1
244	309	38	1
217	310	38	1
219	310	38	1
220	310	38	1
223	310	38	1
224	310	38	1
227	310	38	2
228	310	38	3
230	310	38	1
233	310	38	1
236	310	38	1
241	310	38	2
218	311	38	1
219	311	38	2
224	311	38	2
226	311	38	1
218	312	38	1
219	312	38	1
220	312	38	2
221	312	38	2
226	312	38	1
227	312	38	1
229	312	38	2
230	312	38	2
231	312	38	1
232	312	38	2
239	312	38	1
240	312	38	1
241	312	38	1
242	312	38	1
219	313	38	1
221	313	38	1
222	313	38	2
228	313	38	1
229	313	38	1
234	313	38	1
236	313	38	1
240	313	38	2
242	313	38	1
244	313	38	1
245	313	38	1
217	314	38	1
219	314	38	1
221	314	38	2
226	314	38	1
230	314	38	2
232	314	38	1
241	314	38	1
211	315	38	1
213	315	38	1
220	315	38	1
221	315	38	1
225	315	38	3
229	315	38	2
235	315	38	2
236	315	38	2
237	315	38	1
244	315	38	2
226	316	38	1
236	316	38	1
238	316	38	2
239	316	38	1
242	316	38	1
244	316	38	2
214	317	38	2
221	317	38	1
226	317	38	1
230	317	38	1
231	317	38	1
232	317	38	1
235	317	38	2
236	317	38	2
238	317	38	3
242	317	38	1
230	318	38	2
232	318	38	1
235	318	38	1
236	318	38	1
237	318	38	1
241	318	38	1
243	318	38	1
218	319	38	1
232	319	38	1
234	319	38	2
237	319	38	1
238	319	38	1
242	319	38	2
229	320	38	1
230	320	38	2
231	320	38	1
233	320	38	3
229	321	38	1
231	322	38	1
233	322	38	3
236	322	38	1
219	323	38	1
237	265	39	1
191	268	39	2
217	268	39	2
188	269	39	2
192	270	39	1
194	270	39	1
201	270	39	1
216	270	39	2
218	271	39	1
189	273	39	1
213	275	39	1
216	275	39	1
212	277	39	1
213	277	39	1
214	277	39	1
201	278	39	2
208	278	39	2
210	278	39	2
216	278	39	2
221	278	39	2
212	279	39	3
215	279	39	2
216	279	39	3
217	279	39	1
215	280	39	1
218	280	39	1
221	280	39	2
204	281	39	3
217	281	39	1
223	281	39	1
190	282	39	1
195	282	39	1
214	282	39	3
219	282	39	1
226	282	39	3
190	283	39	2
191	283	39	2
196	283	39	2
201	283	39	2
202	283	39	1
237	283	39	1
193	284	39	1
200	284	39	1
205	284	39	1
206	284	39	1
207	284	39	1
191	285	39	3
195	285	39	1
187	286	39	3
196	286	39	2
201	286	39	1
203	286	39	2
206	286	39	1
216	286	39	1
233	286	39	2
187	287	39	1
188	287	39	2
198	287	39	1
215	287	39	2
222	287	39	1
239	287	39	1
192	288	39	3
193	288	39	1
205	288	39	1
206	288	39	3
210	288	39	2
218	288	39	1
190	289	39	2
193	289	39	1
195	289	39	1
201	289	39	2
203	289	39	1
239	289	39	2
186	290	39	1
188	290	39	3
192	290	39	2
197	290	39	1
207	290	39	4
210	290	39	2
211	290	39	2
215	290	39	1
238	290	39	1
191	291	39	1
199	291	39	2
204	291	39	3
207	291	39	1
213	291	39	3
214	291	39	1
222	291	39	3
233	291	39	4
235	291	39	1
188	292	39	1
197	292	39	1
199	292	39	1
208	292	39	1
210	292	39	1
211	292	39	1
212	292	39	1
221	292	39	1
226	292	39	4
230	292	39	4
