x	y	z	Transcriptional Regulation by MECP2
211	283	35	3
212	283	35	1
220	283	35	1
221	283	35	1
226	283	35	2
227	283	35	1
232	283	35	1
233	283	35	1
238	283	35	5
240	283	35	4
241	283	35	1
244	283	35	3
246	283	35	1
250	283	35	1
176	284	35	1
177	284	35	1
180	284	35	1
185	284	35	1
186	284	35	1
187	284	35	4
188	284	35	2
191	284	35	3
200	284	35	2
206	284	35	1
207	284	35	1
208	284	35	2
212	284	35	3
214	284	35	1
215	284	35	1
216	284	35	1
219	284	35	1
220	284	35	1
222	284	35	1
225	284	35	1
226	284	35	3
232	284	35	1
233	284	35	2
235	284	35	1
237	284	35	1
238	284	35	5
241	284	35	2
242	284	35	6
244	284	35	2
245	284	35	1
246	284	35	2
248	284	35	1
176	285	35	1
180	285	35	2
182	285	35	2
187	285	35	2
188	285	35	1
203	285	35	1
205	285	35	2
206	285	35	1
207	285	35	1
226	285	35	3
229	285	35	2
231	285	35	1
232	285	35	2
234	285	35	1
236	285	35	1
241	285	35	1
242	285	35	1
245	285	35	1
248	285	35	1
250	285	35	1
174	286	35	1
175	286	35	1
178	286	35	3
181	286	35	2
186	286	35	2
187	286	35	1
191	286	35	3
196	286	35	1
198	286	35	1
199	286	35	3
202	286	35	1
205	286	35	1
211	286	35	3
213	286	35	2
218	286	35	1
221	286	35	2
228	286	35	3
229	286	35	2
231	286	35	1
233	286	35	2
234	286	35	2
246	286	35	1
247	286	35	1
248	286	35	4
174	287	35	1
175	287	35	2
182	287	35	1
185	287	35	2
186	287	35	1
187	287	35	2
189	287	35	3
194	287	35	1
198	287	35	2
199	287	35	1
200	287	35	1
202	287	35	1
203	287	35	1
205	287	35	1
208	287	35	1
220	287	35	2
223	287	35	3
224	287	35	1
225	287	35	1
228	287	35	2
229	287	35	1
236	287	35	1
239	287	35	1
242	287	35	1
243	287	35	1
244	287	35	3
247	287	35	3
176	288	35	2
183	288	35	1
185	288	35	1
188	288	35	2
189	288	35	4
190	288	35	1
194	288	35	1
196	288	35	2
199	288	35	1
200	288	35	1
205	288	35	2
218	288	35	2
220	288	35	1
221	288	35	2
222	288	35	1
223	288	35	4
224	288	35	5
230	288	35	1
232	288	35	3
237	288	35	1
239	288	35	2
246	288	35	1
247	288	35	1
174	289	35	1
184	289	35	2
187	289	35	1
188	289	35	1
189	289	35	1
190	289	35	1
193	289	35	1
195	289	35	1
199	289	35	2
204	289	35	1
207	289	35	1
220	289	35	1
221	289	35	2
222	289	35	1
224	289	35	4
225	289	35	4
235	289	35	1
239	289	35	1
241	289	35	2
243	289	35	1
245	289	35	2
246	289	35	1
247	289	35	3
250	289	35	1
184	290	35	3
195	290	35	1
201	290	35	1
203	290	35	1
204	290	35	1
205	290	35	1
220	290	35	1
222	290	35	2
231	290	35	2
242	290	35	1
243	290	35	1
245	290	35	1
247	290	35	3
176	291	35	3
179	291	35	2
183	291	35	1
185	291	35	1
191	291	35	2
194	291	35	4
195	291	35	1
199	291	35	2
200	291	35	3
201	291	35	3
202	291	35	1
204	291	35	3
205	291	35	1
216	291	35	1
225	291	35	2
226	291	35	1
229	291	35	2
230	291	35	1
231	291	35	1
234	291	35	1
237	291	35	2
241	291	35	2
242	291	35	1
244	291	35	1
183	292	35	2
185	292	35	3
186	292	35	1
188	292	35	1
197	292	35	1
198	292	35	2
199	292	35	2
200	292	35	1
201	292	35	1
204	292	35	3
205	292	35	1
220	292	35	1
221	292	35	1
222	292	35	1
224	292	35	1
226	292	35	1
228	292	35	1
229	292	35	3
230	292	35	1
231	292	35	1
232	292	35	1
233	292	35	4
238	292	35	1
243	292	35	3
245	292	35	1
250	292	35	1
181	293	35	2
182	293	35	1
195	293	35	1
197	293	35	2
198	293	35	1
201	293	35	1
204	293	35	2
218	293	35	1
222	293	35	1
223	293	35	1
225	293	35	1
229	293	35	1
230	293	35	1
231	293	35	3
232	293	35	2
234	293	35	1
236	293	35	2
239	293	35	1
246	293	35	2
183	294	35	2
190	294	35	2
195	294	35	1
197	294	35	1
199	294	35	4
201	294	35	1
204	294	35	1
219	294	35	3
220	294	35	2
221	294	35	1
225	294	35	1
226	294	35	3
231	294	35	1
245	294	35	2
181	295	35	1
191	295	35	1
194	295	35	1
202	295	35	1
203	295	35	1
218	295	35	2
223	295	35	2
225	295	35	2
226	295	35	1
227	295	35	1
228	295	35	1
231	295	35	3
236	295	35	1
238	295	35	3
240	295	35	1
241	295	35	2
244	295	35	2
245	295	35	2
248	295	35	2
249	295	35	1
180	296	35	1
193	296	35	2
195	296	35	1
196	296	35	1
197	296	35	1
202	296	35	2
203	296	35	1
204	296	35	1
205	296	35	1
220	296	35	2
221	296	35	2
222	296	35	3
223	296	35	2
229	296	35	1
237	296	35	2
238	296	35	1
241	296	35	2
242	296	35	1
243	296	35	1
245	296	35	2
194	297	35	4
196	297	35	1
197	297	35	1
199	297	35	2
202	297	35	1
219	297	35	1
221	297	35	1
225	297	35	3
226	297	35	2
227	297	35	2
229	297	35	1
230	297	35	2
233	297	35	1
235	297	35	2
237	297	35	2
238	297	35	1
239	297	35	1
244	297	35	1
247	297	35	1
181	298	35	1
191	298	35	1
194	298	35	1
196	298	35	2
197	298	35	2
200	298	35	1
203	298	35	1
221	298	35	4
223	298	35	2
236	298	35	1
244	298	35	2
246	298	35	1
247	298	35	1
195	299	35	1
199	299	35	1
200	299	35	1
227	299	35	1
239	299	35	1
240	299	35	2
242	299	35	1
245	299	35	1
194	300	35	1
208	300	35	3
224	300	35	2
226	300	35	2
229	300	35	2
233	300	35	2
235	300	35	1
236	300	35	2
237	300	35	2
241	300	35	1
242	300	35	2
194	301	35	2
198	301	35	2
224	301	35	2
228	301	35	1
229	301	35	2
231	301	35	1
233	301	35	1
235	301	35	1
236	301	35	2
237	301	35	2
239	301	35	2
240	301	35	1
242	301	35	2
244	301	35	1
245	301	35	2
199	302	35	1
224	302	35	1
225	302	35	1
226	302	35	3
227	302	35	3
228	302	35	1
229	302	35	1
233	302	35	5
234	302	35	1
236	302	35	1
238	302	35	2
242	302	35	2
244	302	35	3
199	303	35	2
223	303	35	1
226	303	35	2
232	303	35	2
233	303	35	2
234	303	35	1
236	303	35	2
238	303	35	2
241	303	35	3
242	303	35	1
244	303	35	3
191	304	35	2
207	304	35	1
221	304	35	1
223	304	35	3
225	304	35	1
226	304	35	1
227	304	35	3
228	304	35	2
233	304	35	1
239	304	35	1
240	304	35	2
241	304	35	2
243	304	35	3
244	304	35	2
207	305	35	1
222	305	35	1
225	305	35	1
232	305	35	1
233	305	35	3
234	305	35	3
235	305	35	1
237	305	35	3
238	305	35	1
240	305	35	1
199	306	35	1
204	306	35	1
220	306	35	1
222	306	35	2
223	306	35	1
224	306	35	2
225	306	35	3
227	306	35	2
228	306	35	1
229	306	35	2
230	306	35	3
231	306	35	2
233	306	35	1
236	306	35	1
242	306	35	1
195	307	35	3
207	307	35	2
221	307	35	1
222	307	35	1
225	307	35	2
227	307	35	1
231	307	35	2
232	307	35	2
233	307	35	1
236	307	35	2
237	307	35	1
239	307	35	1
240	307	35	1
242	307	35	2
243	307	35	2
203	308	35	1
220	308	35	1
221	308	35	2
222	308	35	2
224	308	35	1
229	308	35	1
231	308	35	1
232	308	35	1
239	308	35	1
240	308	35	5
241	308	35	1
202	309	35	2
222	309	35	2
223	309	35	1
229	309	35	1
235	309	35	1
237	309	35	2
238	309	35	1
218	310	35	3
219	310	35	1
222	310	35	1
225	310	35	3
229	310	35	4
230	310	35	1
232	310	35	3
234	310	35	1
235	310	35	1
237	310	35	1
238	310	35	1
214	311	35	1
216	311	35	2
219	311	35	3
220	311	35	1
221	311	35	1
222	311	35	2
224	311	35	2
228	311	35	1
229	311	35	1
230	311	35	1
237	311	35	3
238	311	35	1
217	312	35	2
225	312	35	3
226	312	35	1
229	312	35	1
231	312	35	1
232	312	35	2
242	312	35	1
221	313	35	1
223	313	35	1
226	313	35	1
229	313	35	1
230	313	35	1
232	313	35	1
234	313	35	2
235	313	35	2
236	313	35	2
237	313	35	1
238	313	35	1
241	313	35	1
221	314	35	1
227	314	35	1
228	314	35	1
232	314	35	1
237	314	35	1
226	315	35	1
230	315	35	1
233	315	35	2
234	315	35	2
235	315	35	2
238	315	35	1
232	316	35	1
234	316	35	2
236	316	35	3
238	316	35	1
227	317	35	1
230	317	35	2
233	317	35	1
234	317	35	1
235	317	35	1
237	317	35	1
239	317	35	1
212	318	35	1
233	318	35	2
236	318	35	2
237	318	35	1
233	319	35	2
240	319	35	1
229	252	36	2
222	253	36	1
224	253	36	2
225	253	36	1
228	253	36	3
223	255	36	1
224	255	36	2
226	255	36	1
218	256	36	1
219	256	36	2
223	256	36	1
225	256	36	1
226	256	36	2
216	257	36	4
217	257	36	1
225	257	36	3
227	257	36	2
216	258	36	1
217	258	36	2
220	258	36	2
221	258	36	1
222	258	36	1
223	258	36	1
224	258	36	2
226	258	36	1
227	258	36	1
231	258	36	1
232	258	36	1
218	259	36	1
221	259	36	2
222	259	36	1
223	259	36	2
224	259	36	1
227	259	36	1
230	259	36	1
233	259	36	1
237	259	36	1
216	260	36	2
219	260	36	2
225	260	36	2
228	260	36	1
229	260	36	3
235	260	36	1
237	260	36	1
211	261	36	1
216	261	36	3
217	261	36	3
219	261	36	1
222	261	36	1
224	261	36	1
226	261	36	1
227	261	36	1
229	261	36	1
237	261	36	2
238	261	36	1
239	261	36	1
242	261	36	2
246	261	36	1
210	262	36	2
212	262	36	2
217	262	36	1
219	262	36	1
221	262	36	2
222	262	36	1
228	262	36	1
229	262	36	2
231	262	36	1
232	262	36	1
242	262	36	1
244	262	36	1
191	263	36	1
211	263	36	4
214	263	36	2
216	263	36	1
219	263	36	2
221	263	36	1
222	263	36	2
225	263	36	1
227	263	36	1
229	263	36	1
231	263	36	2
233	263	36	2
236	263	36	1
237	263	36	2
239	263	36	1
240	263	36	2
242	263	36	1
244	263	36	2
188	264	36	1
191	264	36	1
209	264	36	1
210	264	36	1
216	264	36	1
217	264	36	1
218	264	36	2
222	264	36	1
225	264	36	1
226	264	36	3
231	264	36	2
232	264	36	1
233	264	36	2
234	264	36	2
239	264	36	1
240	264	36	1
243	264	36	3
246	264	36	1
188	265	36	1
189	265	36	1
191	265	36	1
194	265	36	2
207	265	36	1
208	265	36	2
215	265	36	1
216	265	36	1
222	265	36	2
226	265	36	1
232	265	36	1
234	265	36	2
235	265	36	2
237	265	36	2
240	265	36	2
243	265	36	2
246	265	36	2
186	266	36	1
187	266	36	3
189	266	36	1
193	266	36	2
205	266	36	2
208	266	36	1
216	266	36	1
217	266	36	2
219	266	36	3
221	266	36	1
222	266	36	2
226	266	36	1
228	266	36	1
232	266	36	1
234	266	36	1
235	266	36	1
241	266	36	2
243	266	36	3
244	266	36	1
186	267	36	2
189	267	36	2
193	267	36	3
194	267	36	2
195	267	36	2
202	267	36	1
209	267	36	1
212	267	36	1
214	267	36	1
217	267	36	1
219	267	36	3
232	267	36	1
236	267	36	1
239	267	36	2
240	267	36	3
241	267	36	2
242	267	36	3
188	268	36	2
189	268	36	1
191	268	36	2
193	268	36	2
195	268	36	1
196	268	36	2
197	268	36	2
210	268	36	1
214	268	36	1
222	268	36	3
234	268	36	1
236	268	36	1
239	268	36	2
240	268	36	1
243	268	36	1
245	268	36	2
247	268	36	1
250	268	36	1
185	269	36	1
188	269	36	3
191	269	36	1
193	269	36	2
194	269	36	1
200	269	36	1
214	269	36	2
215	269	36	2
216	269	36	2
217	269	36	1
219	269	36	1
222	269	36	2
229	269	36	1
233	269	36	1
234	269	36	1
237	269	36	2
238	269	36	1
240	269	36	2
249	269	36	2
172	270	36	2
185	270	36	1
188	270	36	1
189	270	36	1
191	270	36	2
192	270	36	2
194	270	36	2
196	270	36	1
198	270	36	1
203	270	36	2
206	270	36	2
211	270	36	1
212	270	36	1
213	270	36	3
214	270	36	1
216	270	36	3
220	270	36	2
221	270	36	2
230	270	36	1
235	270	36	2
237	270	36	1
238	270	36	1
240	270	36	1
241	270	36	1
246	270	36	1
176	271	36	2
178	271	36	1
188	271	36	1
189	271	36	1
191	271	36	1
192	271	36	1
193	271	36	2
198	271	36	2
206	271	36	2
207	271	36	1
211	271	36	1
216	271	36	4
220	271	36	1
223	271	36	2
225	271	36	1
233	271	36	1
236	271	36	2
239	271	36	1
248	271	36	1
175	272	36	4
178	272	36	2
179	272	36	1
181	272	36	2
185	272	36	1
190	272	36	2
193	272	36	1
207	272	36	1
208	272	36	1
211	272	36	1
213	272	36	2
214	272	36	3
215	272	36	1
217	272	36	2
219	272	36	2
230	272	36	1
231	272	36	1
232	272	36	1
235	272	36	2
239	272	36	2
178	273	36	3
181	273	36	2
186	273	36	2
191	273	36	1
205	273	36	1
207	273	36	1
210	273	36	2
212	273	36	1
216	273	36	1
217	273	36	1
235	273	36	1
236	273	36	2
241	273	36	1
176	274	36	1
179	274	36	3
188	274	36	2
201	274	36	1
203	274	36	1
206	274	36	1
209	274	36	2
210	274	36	2
213	274	36	1
214	274	36	2
215	274	36	1
216	274	36	1
217	274	36	1
218	274	36	1
220	274	36	1
221	274	36	3
233	274	36	1
236	274	36	2
239	274	36	1
240	274	36	1
175	275	36	1
205	275	36	2
211	275	36	1
217	275	36	2
219	275	36	2
220	275	36	1
180	276	36	1
181	276	36	1
186	276	36	1
203	276	36	1
207	276	36	2
208	276	36	2
212	276	36	2
213	276	36	2
214	276	36	1
215	276	36	1
216	276	36	2
219	276	36	2
222	276	36	1
228	276	36	1
232	276	36	1
237	276	36	1
241	276	36	2
204	277	36	1
214	277	36	1
217	277	36	1
220	277	36	1
223	277	36	1
226	277	36	2
188	278	36	1
202	278	36	3
204	278	36	1
207	278	36	3
208	278	36	2
213	278	36	1
214	278	36	2
218	278	36	1
219	278	36	1
223	278	36	1
231	278	36	2
234	278	36	1
239	278	36	1
173	279	36	1
179	279	36	2
187	279	36	1
193	279	36	2
201	279	36	2
204	279	36	1
206	279	36	1
208	279	36	2
209	279	36	1
211	279	36	1
212	279	36	1
214	279	36	1
220	279	36	4
223	279	36	5
234	279	36	1
173	280	36	1
174	280	36	1
180	280	36	3
192	280	36	1
193	280	36	3
199	280	36	1
205	280	36	1
206	280	36	2
207	280	36	1
208	280	36	1
209	280	36	2
210	280	36	2
211	280	36	1
214	280	36	1
215	280	36	1
219	280	36	1
223	280	36	2
224	280	36	4
232	280	36	2
234	280	36	1
176	281	36	1
178	281	36	1
187	281	36	2
190	281	36	2
191	281	36	2
192	281	36	2
204	281	36	1
208	281	36	2
209	281	36	1
211	281	36	1
212	281	36	1
213	281	36	1
214	281	36	3
217	281	36	1
221	281	36	2
222	281	36	1
228	281	36	2
229	281	36	1
230	281	36	1
243	281	36	2
181	282	36	1
201	282	36	2
205	282	36	1
206	282	36	1
208	282	36	2
212	282	36	1
213	282	36	1
214	282	36	3
220	282	36	1
226	282	36	2
231	282	36	3
232	282	36	4
187	283	36	1
189	283	36	1
202	283	36	1
204	283	36	1
205	283	36	1
207	283	36	1
209	283	36	2
211	283	36	2
214	283	36	2
215	283	36	1
216	283	36	3
222	283	36	1
225	283	36	2
227	283	36	3
233	283	36	1
240	283	36	1
241	283	36	1
176	284	36	2
177	284	36	1
188	284	36	1
196	284	36	1
201	284	36	2
202	284	36	1
203	284	36	1
206	284	36	1
208	284	36	1
209	284	36	2
210	284	36	2
215	284	36	2
219	284	36	1
221	284	36	2
224	284	36	3
225	284	36	2
226	284	36	2
231	284	36	1
242	284	36	2
245	284	36	2
176	285	36	3
190	285	36	1
191	285	36	1
200	285	36	1
201	285	36	1
204	285	36	1
205	285	36	1
207	285	36	3
215	285	36	1
221	285	36	1
223	285	36	1
224	285	36	1
226	285	36	3
235	285	36	2
236	285	36	1
240	285	36	2
243	285	36	2
244	285	36	1
188	286	36	3
189	286	36	1
193	286	36	3
198	286	36	1
200	286	36	2
201	286	36	1
203	286	36	1
207	286	36	2
208	286	36	1
209	286	36	1
213	286	36	1
218	286	36	1
222	286	36	1
224	286	36	1
225	286	36	2
227	286	36	2
228	286	36	2
230	286	36	1
236	286	36	1
237	286	36	1
238	286	36	1
239	286	36	1
240	286	36	3
241	286	36	2
242	286	36	1
243	286	36	1
244	286	36	1
176	287	36	2
198	287	36	1
199	287	36	1
200	287	36	1
201	287	36	2
204	287	36	1
205	287	36	2
207	287	36	3
208	287	36	1
214	287	36	1
220	287	36	1
221	287	36	1
222	287	36	1
224	287	36	2
226	287	36	1
227	287	36	1
228	287	36	2
229	287	36	3
230	287	36	3
231	287	36	1
233	287	36	1
236	287	36	2
238	287	36	1
244	287	36	1
245	287	36	2
246	287	36	1
176	288	36	1
184	288	36	2
185	288	36	2
186	288	36	1
187	288	36	1
188	288	36	1
192	288	36	1
194	288	36	2
199	288	36	2
203	288	36	1
204	288	36	1
210	288	36	1
219	288	36	1
221	288	36	2
223	288	36	2
224	288	36	1
229	288	36	1
230	288	36	1
231	288	36	2
233	288	36	1
234	288	36	3
238	288	36	2
240	288	36	1
241	288	36	2
242	288	36	1
243	288	36	2
244	288	36	3
245	288	36	3
185	289	36	1
187	289	36	1
198	289	36	2
199	289	36	1
200	289	36	1
201	289	36	1
203	289	36	2
206	289	36	1
217	289	36	1
219	289	36	1
223	289	36	2
227	289	36	2
230	289	36	1
232	289	36	2
237	289	36	1
239	289	36	1
240	289	36	1
241	289	36	1
244	289	36	3
185	290	36	2
195	290	36	1
197	290	36	2
198	290	36	1
200	290	36	2
202	290	36	2
203	290	36	2
204	290	36	1
220	290	36	1
223	290	36	1
225	290	36	1
226	290	36	1
231	290	36	1
233	290	36	1
237	290	36	3
238	290	36	1
239	290	36	1
240	290	36	2
241	290	36	2
247	290	36	2
194	291	36	1
196	291	36	1
197	291	36	1
199	291	36	1
201	291	36	1
202	291	36	1
204	291	36	1
221	291	36	1
232	291	36	1
234	291	36	2
237	291	36	1
239	291	36	1
240	291	36	1
241	291	36	2
242	291	36	1
244	291	36	4
245	291	36	1
174	292	36	1
187	292	36	4
189	292	36	1
196	292	36	1
198	292	36	1
200	292	36	1
203	292	36	3
206	292	36	3
207	292	36	1
208	292	36	2
219	292	36	1
221	292	36	1
223	292	36	3
225	292	36	1
226	292	36	1
227	292	36	2
228	292	36	2
229	292	36	2
231	292	36	1
233	292	36	2
237	292	36	2
239	292	36	4
242	292	36	1
188	293	36	1
195	293	36	2
196	293	36	1
199	293	36	1
200	293	36	2
202	293	36	1
206	293	36	2
224	293	36	2
227	293	36	2
228	293	36	1
229	293	36	2
232	293	36	1
234	293	36	1
235	293	36	2
237	293	36	2
239	293	36	1
240	293	36	2
241	293	36	1
242	293	36	1
182	294	36	2
190	294	36	2
195	294	36	1
201	294	36	1
204	294	36	1
223	294	36	1
225	294	36	1
228	294	36	2
229	294	36	3
231	294	36	3
232	294	36	1
233	294	36	1
234	294	36	1
235	294	36	1
237	294	36	2
241	294	36	1
196	295	36	2
197	295	36	2
201	295	36	2
202	295	36	1
204	295	36	1
207	295	36	3
220	295	36	2
221	295	36	1
225	295	36	1
226	295	36	3
231	295	36	1
232	295	36	1
233	295	36	2
234	295	36	2
236	295	36	2
237	295	36	2
238	295	36	2
241	295	36	1
242	295	36	1
244	295	36	2
245	295	36	1
194	296	36	1
199	296	36	2
200	296	36	1
201	296	36	1
202	296	36	1
205	296	36	2
222	296	36	1
227	296	36	1
228	296	36	1
229	296	36	3
230	296	36	1
231	296	36	3
234	296	36	2
237	296	36	1
238	296	36	2
243	296	36	1
244	296	36	2
195	297	36	1
201	297	36	1
202	297	36	1
204	297	36	2
205	297	36	1
219	297	36	2
228	297	36	1
229	297	36	1
230	297	36	1
234	297	36	2
235	297	36	1
236	297	36	1
238	297	36	1
242	297	36	3
199	298	36	3
226	298	36	2
233	298	36	1
234	298	36	1
241	298	36	1
243	298	36	3
245	298	36	1
199	299	36	1
228	299	36	1
229	299	36	2
230	299	36	1
232	299	36	3
233	299	36	2
236	299	36	4
237	299	36	1
238	299	36	1
240	299	36	1
241	299	36	1
242	299	36	2
244	299	36	1
245	299	36	1
226	300	36	1
228	300	36	1
229	300	36	2
230	300	36	2
233	300	36	2
237	300	36	1
245	300	36	1
198	301	36	1
223	301	36	1
225	301	36	1
226	301	36	1
227	301	36	3
228	301	36	2
229	301	36	2
230	301	36	2
232	301	36	2
233	301	36	2
234	301	36	1
235	301	36	1
236	301	36	3
240	301	36	3
243	301	36	1
244	301	36	1
245	301	36	1
226	302	36	1
227	302	36	1
229	302	36	1
231	302	36	1
232	302	36	2
235	302	36	1
237	302	36	3
243	302	36	3
244	302	36	2
225	303	36	1
226	303	36	1
231	303	36	1
232	303	36	2
234	303	36	2
235	303	36	1
236	303	36	1
242	303	36	2
225	304	36	1
227	304	36	2
232	304	36	1
233	304	36	1
235	304	36	3
199	305	36	1
223	305	36	1
226	305	36	3
234	305	36	2
242	305	36	1
222	306	36	1
224	306	36	1
228	306	36	3
235	306	36	2
239	306	36	1
240	306	36	1
241	306	36	2
242	306	36	1
243	306	36	2
244	306	36	1
224	307	36	1
234	307	36	1
240	307	36	1
241	307	36	1
242	307	36	1
243	307	36	1
223	308	36	1
225	308	36	1
227	308	36	1
228	308	36	3
237	308	36	4
239	308	36	2
242	308	36	1
243	308	36	1
220	309	36	2
223	309	36	1
224	309	36	2
225	309	36	1
227	309	36	1
230	309	36	1
234	309	36	1
236	309	36	1
216	310	36	1
219	310	36	3
224	310	36	1
226	310	36	2
227	310	36	1
229	310	36	2
231	310	36	1
234	310	36	1
240	310	36	3
243	310	36	2
211	311	36	1
214	311	36	1
215	311	36	1
217	311	36	1
220	311	36	1
221	311	36	1
222	311	36	1
230	311	36	1
232	311	36	1
233	311	36	1
234	311	36	2
235	311	36	1
236	311	36	1
238	311	36	1
218	312	36	1
220	312	36	1
221	312	36	2
225	312	36	1
226	312	36	1
230	312	36	2
232	312	36	2
233	312	36	1
217	313	36	2
226	313	36	1
227	313	36	3
229	313	36	1
231	313	36	1
232	313	36	1
234	313	36	1
235	313	36	1
225	314	36	2
230	314	36	3
234	314	36	4
235	314	36	2
236	314	36	1
241	314	36	1
242	314	36	1
220	315	36	2
228	315	36	1
230	315	36	2
233	315	36	4
235	315	36	1
238	315	36	2
228	316	36	1
232	316	36	1
236	316	36	1
240	316	36	1
242	316	36	1
227	317	36	1
235	317	36	1
236	317	36	1
237	317	36	1
238	317	36	1
230	318	36	1
233	318	36	2
237	318	36	1
231	319	36	2
236	319	36	1
238	319	36	1
239	319	36	1
227	257	37	1
228	257	37	1
227	258	37	1
228	258	37	1
228	259	37	1
230	259	37	1
224	260	37	3
227	260	37	1
234	260	37	1
235	260	37	1
242	260	37	2
227	261	37	1
228	261	37	1
229	261	37	1
216	262	37	1
227	262	37	2
229	262	37	2
230	262	37	2
214	263	37	1
217	263	37	1
222	263	37	2
189	264	37	2
224	264	37	1
229	264	37	2
237	264	37	1
245	264	37	1
207	265	37	1
215	265	37	1
228	265	37	1
232	265	37	1
246	265	37	1
193	266	37	1
212	266	37	1
215	266	37	2
183	267	37	1
189	267	37	3
191	267	37	1
193	267	37	2
210	267	37	1
211	267	37	1
214	267	37	1
219	267	37	1
229	267	37	1
237	267	37	1
238	267	37	1
193	268	37	1
215	268	37	2
217	268	37	1
238	268	37	2
240	268	37	3
193	269	37	1
210	269	37	3
216	269	37	2
218	269	37	2
219	269	37	1
236	269	37	1
237	269	37	1
188	270	37	5
190	270	37	2
192	270	37	1
194	270	37	1
212	270	37	1
215	270	37	1
216	270	37	1
220	270	37	2
232	270	37	2
235	270	37	2
237	270	37	2
187	271	37	2
192	271	37	1
194	271	37	2
196	271	37	2
207	271	37	1
213	271	37	2
214	271	37	1
215	271	37	2
219	271	37	1
213	272	37	1
214	272	37	1
215	272	37	2
216	272	37	1
209	273	37	1
212	273	37	2
213	273	37	1
216	273	37	1
217	273	37	3
219	273	37	1
236	273	37	1
210	274	37	1
212	274	37	1
216	274	37	1
231	274	37	3
207	275	37	4
212	275	37	1
214	275	37	2
215	275	37	1
216	275	37	1
219	275	37	1
220	275	37	2
208	276	37	2
206	277	37	1
210	277	37	1
211	277	37	2
214	277	37	3
217	277	37	1
218	277	37	1
220	277	37	3
195	278	37	1
205	278	37	1
206	278	37	1
211	278	37	1
214	278	37	1
215	278	37	1
191	279	37	2
195	279	37	1
207	279	37	3
215	279	37	1
208	280	37	2
210	280	37	1
212	280	37	1
215	280	37	1
175	281	37	1
191	281	37	3
193	281	37	2
208	281	37	2
213	281	37	3
214	281	37	3
215	281	37	1
223	281	37	2
191	282	37	1
212	282	37	1
213	282	37	2
215	282	37	1
201	283	37	2
204	283	37	1
207	283	37	1
228	283	37	1
230	283	37	2
186	284	37	2
196	284	37	1
202	284	37	2
203	284	37	1
205	284	37	1
212	284	37	2
237	284	37	1
186	285	37	2
187	285	37	2
197	285	37	1
201	285	37	1
202	285	37	2
204	285	37	1
205	285	37	4
206	285	37	1
226	285	37	2
233	285	37	2
237	285	37	1
241	285	37	1
187	286	37	1
188	286	37	1
189	286	37	1
199	286	37	3
200	286	37	2
202	286	37	1
203	286	37	4
204	286	37	2
205	286	37	1
206	286	37	3
211	286	37	2
216	286	37	1
220	286	37	1
225	286	37	1
226	286	37	2
230	286	37	2
232	286	37	1
234	286	37	1
236	286	37	1
239	286	37	1
241	286	37	2
188	287	37	2
191	287	37	2
193	287	37	3
194	287	37	2
202	287	37	2
204	287	37	2
207	287	37	3
208	287	37	1
230	287	37	1
234	287	37	2
236	287	37	1
238	287	37	2
239	287	37	1
240	287	37	1
248	287	37	1
186	288	37	1
190	288	37	1
192	288	37	1
193	288	37	1
194	288	37	1
195	288	37	1
196	288	37	1
201	288	37	2
204	288	37	1
234	288	37	2
237	288	37	2
238	288	37	1
186	289	37	2
191	289	37	1
195	289	37	1
202	289	37	3
203	289	37	2
205	289	37	1
224	289	37	3
230	289	37	1
233	289	37	2
235	289	37	1
239	289	37	1
186	290	37	1
195	290	37	2
197	290	37	2
200	290	37	1
202	290	37	1
204	290	37	3
230	290	37	4
234	290	37	3
237	290	37	1
243	290	37	1
188	291	37	2
221	291	37	1
229	291	37	2
233	291	37	2
234	291	37	1
235	291	37	1
236	291	37	2
238	291	37	2
198	292	37	1
201	292	37	1
203	292	37	4
225	292	37	2
232	292	37	1
233	292	37	3
234	292	37	4
235	292	37	1
236	292	37	2
238	292	37	1
243	292	37	1
197	293	37	3
199	293	37	3
201	293	37	2
202	293	37	1
207	293	37	3
225	293	37	2
226	293	37	1
230	293	37	1
238	293	37	3
239	293	37	3
240	293	37	1
241	293	37	1
190	294	37	1
204	294	37	2
205	294	37	2
223	294	37	1
225	294	37	1
230	294	37	1
232	294	37	1
234	294	37	1
238	294	37	1
239	294	37	1
240	294	37	1
245	294	37	2
197	295	37	1
202	295	37	1
203	295	37	1
204	295	37	1
217	295	37	2
225	295	37	1
236	295	37	1
237	295	37	1
240	295	37	2
241	295	37	3
245	295	37	4
199	296	37	1
200	296	37	2
201	296	37	2
203	296	37	1
205	296	37	3
215	296	37	1
217	296	37	4
222	296	37	2
223	296	37	2
225	296	37	3
228	296	37	1
234	296	37	2
235	296	37	1
237	296	37	1
240	296	37	1
241	296	37	3
242	296	37	1
243	296	37	1
244	296	37	1
196	297	37	3
218	297	37	1
220	297	37	2
227	297	37	3
229	297	37	1
231	297	37	1
232	297	37	2
234	297	37	1
235	297	37	1
239	297	37	2
241	297	37	1
243	297	37	2
244	297	37	1
202	298	37	4
229	298	37	1
230	298	37	1
231	298	37	1
232	298	37	1
233	298	37	2
242	298	37	2
243	298	37	2
244	298	37	2
245	298	37	1
228	299	37	2
231	299	37	1
232	299	37	2
233	299	37	1
240	299	37	2
244	299	37	2
245	299	37	1
226	300	37	2
227	300	37	1
231	300	37	1
232	300	37	1
236	300	37	1
239	300	37	1
241	300	37	1
227	301	37	1
